,latitude,longitude
182,42.053966559508865,-87.67805046410083
183,42.05394241962773,-87.67801132061302
184,42.04955084718954,-87.67506399200082
185,42.04952930569839,-87.67507337973237
186,42.04952930569839,-87.67507337973237
187,42.04952930569839,-87.67507337973237
188,42.049541208000896,-87.67506063923955
189,42.0495470334236,-87.67506189652502
190,42.04956932928604,-87.6750681829524
191,42.04957435842794,-87.67505158678412
192,42.04953123353612,-87.67502585434138
193,42.04950830903095,-87.67498511829197
194,42.05867639281047,-87.67594945625186
195,42.05867639281047,-87.67594945625186
196,42.05867639281047,-87.67594945625186
197,42.05868142195237,-87.6759458520335
198,42.05868469089461,-87.6759453491193
199,42.05868469089461,-87.6759453491193
200,42.05868469089461,-87.6759453491193
201,42.05868456516606,-87.67593998470127
202,42.058684020342355,-87.67593679957807
203,42.05868389461381,-87.67593696721613
204,42.04972945046196,-87.67500398971916
205,42.04973080874047,-87.67500885146242
206,42.04973306152724,-87.67501691495673
207,42.04973615976815,-87.67502800462054
208,42.04973223083295,-87.67501394161778
209,42.04972860519268,-87.6750009642113
210,42.049728017535884,-87.67499886078664
211,42.049725924421026,-87.67499136881273
212,42.04973355886125,-87.67501869508524
213,42.04966491495055,-87.67522974830356
214,42.05131580097171,-87.6779308972432
215,42.051314482158084,-87.67792980280974
216,42.05132252165632,-87.67791597532067
217,42.05131027936915,-87.67793546348867
218,42.051325548261985,-87.67791040973047
219,42.051307725677205,-87.67791193626158
220,42.05135380772797,-87.67792714122778
221,42.05133727313265,-87.67792075302167
222,42.051309705947034,-87.67791364494947
223,42.05128521954603,-87.67782762818256
224,42.06021422058536,-87.67561133027792
225,42.06021422058536,-87.67561133027792
226,42.06021422058536,-87.67561133027792
227,42.06022088419838,-87.67560965389728
228,42.06022155475063,-87.67561133027792
229,42.060213130937946,-87.67560764224052
230,42.060160408767,-87.67566296280145
231,42.0601239474882,-87.67567218289494
232,42.06009331163211,-87.67573077239811
233,42.06008275043411,-87.67580134802282
234,42.05393787314192,-87.67814491608975
235,42.05394808253947,-87.67815681483319
236,42.0539309814609,-87.67815038596164
237,42.05392590769343,-87.67813961799882
238,42.05394696798353,-87.67811387443825
239,42.05395591842366,-87.67813317415845
240,42.053963251832464,-87.67811816492221
241,42.053955580543715,-87.67812525590482
242,42.05395972973153,-87.67811105954756
243,42.053947123452424,-87.67809127456215
244,42.057042173149114,-87.67672511757135
245,42.05705168660921,-87.67665621832728
246,42.05707389865262,-87.67660969876468
247,42.05705818258417,-87.67669770874798
248,42.057082112917726,-87.67681145117402
249,42.05707611985696,-87.67682796352327
250,42.05706627112073,-87.676774403162
251,42.0570117468406,-87.67684464351058
252,42.05702440351439,-87.67692686998069
253,42.05702167939586,-87.67705922023177
254,42.05047671221387,-87.67879393891215
255,42.050473736638246,-87.67883886591315
256,42.05049464948666,-87.67882872381031
257,42.05049117099684,-87.67883148983836
258,42.05046158287865,-87.67882788562
259,42.05045257233274,-87.67882176683068
260,42.05041154291671,-87.67879284926474
261,42.050447040276644,-87.67879184343636
262,42.05045500308466,-87.67865262002468
263,42.05055990260285,-87.67856829807877
264,42.050795182624874,-87.67838012435257
265,42.050795182624874,-87.67838012435257
266,42.050795182624874,-87.67838012435257
267,42.050795182624874,-87.67838012435257
268,42.050795182624874,-87.67838012435257
269,42.050795182624874,-87.67838012435257
270,42.050795182624874,-87.67838012435257
271,42.050797110462604,-87.67837467611551
272,42.05078814182621,-87.67837274827778
273,42.050795475991485,-87.67835556537628
274,42.05915698777037,-87.67559096671665
275,42.05912450892469,-87.67560099322795
276,42.05913220859316,-87.67560101927911
277,42.05914181228003,-87.6756192174769
278,42.05914882554135,-87.67559623158246
279,42.05914211332452,-87.67556333098588
280,42.059218553301676,-87.6755348703117
281,42.05920180340777,-87.67567587044114
282,42.05910756018515,-87.675914484888
283,42.05892999312117,-87.67594972138023
284,42.051535380344745,-87.67993885208982
285,42.05153373246831,-87.67996459494333
286,42.05154130784814,-87.6799564465396
287,42.05156023185924,-87.67995034664024
288,42.05155507286788,-87.67998899096625
289,42.05152633411971,-87.68004256354693
290,42.05152744558617,-87.68016367542002
291,42.05171772681124,-87.68019336040278
292,42.05154830488834,-87.68020836472083
293,42.05163254943492,-87.68018915534165
294,42.051156120132084,-87.67435496116804
295,42.051157497866356,-87.67437375527997
296,42.051132734725705,-87.67438684152441
297,42.05111423508026,-87.67440296513638
298,42.051109004426436,-87.67441994992927
299,42.051112569463655,-87.67443437070206
300,42.05112088340779,-87.67450406729837
301,42.05108771686088,-87.67461977263258
302,42.05093324425309,-87.67465104226729
303,42.050750734180916,-87.67468504463167
304,42.05837297601007,-87.6745606495172
305,42.05837682079119,-87.67455957360093
306,42.058362478820854,-87.67457048963846
307,42.05836290669589,-87.67452688798859
308,42.05834916221136,-87.67450784592114
309,42.058292107557634,-87.67440541011344
310,42.05804033832759,-87.67436257142407
311,42.057836418214215,-87.67437710507372
312,42.057587109346066,-87.67435648811039
313,42.05740433008823,-87.67439863285095
314,42.051542010197466,-87.6759453491193
315,42.0515376096983,-87.67603972934901
316,42.05152449201984,-87.67591207296371
317,42.05153304156107,-87.67591224060178
318,42.05154154919279,-87.67594870188057
319,42.05154175874037,-87.67597460196137
320,42.05152667131466,-87.67597527251363
321,42.05156187530798,-87.67599656254768
322,42.05154410567326,-87.67596722588658
323,42.05152985643787,-87.67591676682949
324,42.05301082465969,-87.67327583882975
325,42.05297252656048,-87.6732817997971
326,42.05299696394105,-87.67331221587278
327,42.053001569310496,-87.67336629209377
328,42.05300370844305,-87.67334538742377
329,42.052998325975295,-87.67329271359762
330,42.05300014675681,-87.6732990934901
331,42.05297420356821,-87.67338247116788
332,42.05284155057872,-87.673495664714
333,42.05276037236564,-87.67374617566674
334,42.0506847,-87.6781334
335,42.0507466,-87.6780672
336,42.0507358,-87.6780428
337,42.0507137,-87.678017
338,42.0507795,-87.6776018
339,42.051171,-87.677457
340,42.0513464,-87.6770105
341,42.0516729,-87.6764512
342,42.0517022,-87.6760151
343,42.0518466,-87.675519
344,42.05307613606055,-87.67322325156503
345,42.053116105971,-87.6733004419306
346,42.05310078737064,-87.67336808728129
347,42.05310890230353,-87.67334248927021
348,42.05305399960691,-87.67331038833402
349,42.053097542096346,-87.67334960678542
350,42.05303729240981,-87.67330745506628
351,42.052953703208516,-87.67334995659212
352,42.05285853438226,-87.67344400853037
353,42.052762858739335,-87.67360440107136
354,42.05866147302282,-87.67426259823858
355,42.05866147302282,-87.67426259823858
356,42.05866147302282,-87.67426259823858
357,42.05862601757241,-87.67426435843825
358,42.058608038390105,-87.67434968621254
359,42.05866147302282,-87.67426259823858
360,42.05864806197775,-87.67423929654777
361,42.05865606669528,-87.67425505452573
362,42.05800315834773,-87.67465663150668
363,42.05781557135475,-87.67470507890701
364,42.060335973313705,-87.67541792883948
365,42.06038550340087,-87.6754766347932
366,42.060409126032894,-87.67547086559415
367,42.060407372916764,-87.67550658199909
368,42.0603904736381,-87.67540611704777
369,42.06039578586776,-87.6753805306774
370,42.06036507586193,-87.67539736552393
371,42.06031977843653,-87.67540407788637
372,42.060281351837915,-87.67542017798222
373,42.0601645997971,-87.67550557351578
374,42.05070424773855,-87.67844811240707
375,42.05065730548815,-87.67847007513097
376,42.05066957511661,-87.6784452059763
377,42.050679416107045,-87.67836322600844
378,42.05069369789045,-87.67833437839069
379,42.05071201109389,-87.678350932567
380,42.050740936288705,-87.67837903225958
381,42.05077838888193,-87.67841978368186
382,42.05082273298211,-87.6784297681227
383,42.05093562479884,-87.67834983633674
384,42.052230183171915,-87.67168936016836
385,42.0522299349183,-87.67169854258634
386,42.052231945427465,-87.67171389198423
387,42.05222569760992,-87.67170133114458
388,42.05222956293683,-87.67170256286451
389,42.05223038719801,-87.67168591525278
390,42.052238416649224,-87.67168924140454
391,42.05228288339179,-87.671698356446
392,42.0523708633587,-87.6717551716095
393,42.05243381574364,-87.67178967185274
394,42.05128605727719,-87.67796086279156
395,42.05132516110393,-87.67796655564507
396,42.05134276278788,-87.67795338401093
397,42.0513401359294,-87.67794959436098
398,42.05133874267079,-87.67797559368493
399,42.05129903605716,-87.67797967532252
400,42.051267762046365,-87.67792438977767
401,42.05126135351019,-87.67770740088066
402,42.05122212241486,-87.67747365711456
403,42.051213728681994,-87.67731252585999
404,42.05912281297339,-87.67653183088422
405,42.05912281297339,-87.67653183088422
406,42.05912532754434,-87.67652629882812
407,42.05912532754434,-87.67652629882812
408,42.05911950212164,-87.67653895550191
409,42.05903786238475,-87.67655655749857
410,42.058912427203786,-87.67653778203547
411,42.05874428622616,-87.67659503043413
412,42.058032662646895,-87.67701680780172
413,42.05866654407424,-87.676740037359
414,42.05143475963739,-87.67599836547411
415,42.05142913001748,-87.67599571784939
416,42.05143409604937,-87.67600870743127
417,42.05142761516478,-87.67602012038463
418,42.0514302549483,-87.6760177352759
419,42.05144338207091,-87.67605520153244
420,42.05180297670649,-87.67656401577024
421,42.05143364523621,-87.67609163906005
422,42.0517420722623,-87.67642498462709
423,42.05150916549633,-87.67614973344664
424,42.05766062284448,-87.67697233337852
425,42.05767128620426,-87.67697256857588
426,42.05766848981273,-87.6769701638242
427,42.057659121282,-87.67695456447744
428,42.05765332525048,-87.67692777098046
429,42.05765772153505,-87.67693399614213
430,42.0576590775991,-87.67694107725414
431,42.057644313172766,-87.67692543778574
432,42.05750416849832,-87.67692169763643
433,42.057321187799566,-87.6769517761484
434,42.05106738493037,-87.67427282416045
435,42.0510365395267,-87.67421859324693
436,42.051093536468265,-87.67422840007364
437,42.05097512407953,-87.67454957750365
438,42.05095310293675,-87.67458453455097
439,42.05095958219656,-87.67458297640232
440,42.050982436146306,-87.67458237810698
441,42.05096904198666,-87.67458268906913
442,42.05108538647069,-87.67458737747936
443,42.051087578712995,-87.67455620953493
444,42.0580186648686,-87.67315560028672
445,42.0580186648686,-87.67315560028672
446,42.0580186648686,-87.67315560028672
447,42.0580186648686,-87.67315560028672
448,42.0580186648686,-87.67315560028672
449,42.05798069484723,-87.67312282704532
450,42.05798069484723,-87.67312282704532
451,42.05803203400416,-87.67312098302662
452,42.058011707888966,-87.67312928111076
453,42.05803203400416,-87.67312098302662
454,42.05088909586815,-87.67400843388928
455,42.0509094507802,-87.67400389257465
456,42.050996819127505,-87.67396658485008
457,42.05099600022171,-87.67397087067974
458,42.051007177143575,-87.67396982904657
459,42.05100371658743,-87.67394473667046
460,42.05098571419213,-87.67393781610986
461,42.05094065045486,-87.67380829213944
462,42.05110234541539,-87.67363002915107
463,42.051321984610176,-87.67363511358312
464,42.059597346176346,-87.67564844519711
465,42.05955075897033,-87.67561056855516
466,42.05949616537247,-87.67557032537573
467,42.05947809609699,-87.67554529788279
468,42.05945811819569,-87.67551008113823
469,42.05940789283366,-87.67547278315779
470,42.059342593601414,-87.6752928391369
471,42.05918009940261,-87.67514929720072
472,42.05908453637322,-87.6749953355733
473,42.059023366283256,-87.67488407026877
474,42.05061384014976,-87.67869302079797
475,42.050656965041576,-87.6785892528367
476,42.05063890204024,-87.67868153759062
477,42.050666897596834,-87.67858455897093
478,42.05069539606762,-87.67858866610348
479,42.05069053456378,-87.67862244517326
480,42.050669915081976,-87.67863702968478
481,42.05065507911336,-87.67865102746308
482,42.05060855955076,-87.67869000331282
483,42.050629556218205,-87.67862378627777
484,42.05914629505233,-87.67701558898239
485,42.05914374826927,-87.6770155637016
486,42.05913347255664,-87.67701546167729
487,42.059147477881965,-87.67701560072088
488,42.05915617647632,-87.67701568708092
489,42.05895760445576,-87.67701371568447
490,42.059165237849435,-87.67701577703986
491,42.05902337880885,-87.67701436868118
492,42.05885669245226,-87.67701271383727
493,42.0585544026557,-87.6768086791242
494,42.0520010947425,-87.67355080708676
495,42.051999822426495,-87.67354955041584
496,42.05199812355776,-87.67355566726081
497,42.05199164443567,-87.6735520596383
498,42.051989577458976,-87.6735523688041
499,42.05201050863474,-87.67355152522653
500,42.05200711830225,-87.67355207463709
501,42.05200528022556,-87.67355387103531
502,42.05200085180076,-87.67357632236336
503,42.05199469488752,-87.67358234566404
504,42.05163573220817,-87.67870369210024
505,42.05162178597361,-87.67871359248863
506,42.05165008778039,-87.67871694592989
507,42.0516573002883,-87.67870827750376
508,42.05166616537061,-87.67871708735248
509,42.051656711712006,-87.67871534201433
510,42.0516430624922,-87.67869239629097
511,42.05168336624695,-87.67869867017205
512,42.051544327092635,-87.67834545619056
513,42.051649486890504,-87.67868363138518
514,42.05755443768111,-87.67703053068138
515,42.057531032201545,-87.67703068077364
516,42.05752795998187,-87.67703070047085
517,42.0575042757637,-87.67701973718036
518,42.057485450265325,-87.67703097308393
519,42.05750555323087,-87.67703084417067
520,42.05749666619406,-87.67703090115933
521,42.05740093907432,-87.67703120041105
522,42.05749415054514,-87.67703091729302
523,42.05716714757789,-87.67708317969655
524,42.05195272345287,-87.67566841103852
525,42.05191307705087,-87.67569950789928
526,42.051921919958716,-87.67570520759344
527,42.05192912839544,-87.67568333082616
528,42.05194203652633,-87.67569221564352
529,42.0519113168512,-87.67568467193067
530,42.05195301681948,-87.6756620407921
531,42.05209638927323,-87.67567729585588
532,42.05222408756805,-87.67566648320079
533,42.05237269871128,-87.67562918373167
534,42.06082561887165,-87.67596458824242
535,42.06084174074102,-87.67597906071192
536,42.06084833055174,-87.67595404934202
537,42.060877971873055,-87.67594743572276
538,42.06086928645583,-87.6759483663296
539,42.0608757375642,-87.67592268864036
540,42.060824207261696,-87.67589311561593
541,42.060825979866145,-87.67587412702234
542,42.06079314704486,-87.6758717417424
543,42.06077993820959,-87.67585562438197
544,42.05890421812086,-87.6759334411094
545,42.05892300761917,-87.67594579527997
546,42.0589588881974,-87.67599408928308
547,42.059015249994324,-87.67605081848843
548,42.05910007728103,-87.67606278557656
549,42.05910286746838,-87.67601750199856
550,42.059164735822726,-87.67601801460786
551,42.05921487826512,-87.67599017154555
552,42.05934607495429,-87.67603257158918
553,42.05944391183874,-87.67604249637576
554,42.05076727088731,-87.67841432251751
555,42.050764421040235,-87.67843075104773
556,42.050764421040235,-87.67843075104773
557,42.05077204857212,-87.67841549598396
558,42.05076844435376,-87.67842547044873
559,42.05077896364224,-87.67842228532552
560,42.05062909521353,-87.6783133205843
561,42.05080310352337,-87.67842337497294
562,42.050714339168785,-87.67814509578764
563,42.050689947830556,-87.67793890096962
564,42.050816221201835,-87.6784491912347
565,42.05079438634407,-87.67843846239865
566,42.05079438634407,-87.67843846239865
567,42.05079438634407,-87.67843846239865
568,42.0572325,-87.6768636
569,42.0572559,-87.676862
570,42.0572653,-87.6769213
571,42.0572703,-87.6769888
572,42.0571021,-87.6770312
573,42.0564059,-87.6770645
574,42.0556985,-87.6770141
575,42.0550715,-87.6770741
576,42.0542667,-87.677078
577,42.053617,-87.6770832
578,42.0517093,-87.6786823
579,42.0517157,-87.6786826
580,42.0517623,-87.6787041
581,42.0518229,-87.6785388
582,42.0519402,-87.6781557
583,42.0520616,-87.6776612
584,42.0524855,-87.6774222
585,42.0531053,-87.6773966
586,42.0536288,-87.6774285
587,42.0538942,-87.6771209
588,42.05944115765585,-87.67563790091097
589,42.05944115765585,-87.67563790091097
590,42.0594296744485,-87.67564678572833
591,42.059416892046166,-87.67566497445821
592,42.05936911519809,-87.67565106049895
593,42.05936911519809,-87.67565106049895
594,42.05931366890861,-87.67563421287358
595,42.059358721638155,-87.67562943518877
596,42.05934836998774,-87.67563723035872
597,42.05934857953532,-87.67566673465788
598,42.05343900252325,-87.67488788821518
599,42.05342743549687,-87.67489844941318
600,42.05344822261674,-87.6749095973444
601,42.05352822788251,-87.67490942970633
602,42.05354821872157,-87.67488998369097
603,42.053602743001704,-87.67486022793472
604,42.053775242568975,-87.67475989655375
605,42.05394837077898,-87.67470222905993
606,42.054393864358666,-87.6747505598178
607,42.054405142592316,-87.67472712331235
608,42.060802672097516,-87.67588248484552
609,42.060797517227066,-87.67592883677005
610,42.060797517227066,-87.67592883677005
611,42.060797517227066,-87.67592883677005
612,42.06075497906847,-87.67581358560145
613,42.06065590497298,-87.67590134412765
614,42.060401430392695,-87.67588290394067
615,42.06016895830823,-87.67586513430595
616,42.05991775267018,-87.67580193475604
617,42.059697769621444,-87.67580972992599
618,42.05142700609008,-87.6759995606527
619,42.051421061658296,-87.67600744325877
620,42.051425794092154,-87.67600766912953
621,42.05144226198781,-87.67600486282008
622,42.05144324930102,-87.67599348018238
623,42.05141381944505,-87.67596930574787
624,42.05150750549812,-87.67600279437654
625,42.05140276898177,-87.67593904459882
626,42.05164237833952,-87.67612498211562
627,42.05175512069131,-87.67620724688591
628,42.05911262896104,-87.67545073301315
629,42.05910361841513,-87.67544989482283
630,42.0591233577971,-87.67547302887559
631,42.059131488243175,-87.67553287566423
632,42.05919963311596,-87.67560370274603
633,42.05921694174601,-87.67559347682416
634,42.05919648990227,-87.67550840050697
635,42.0591265429203,-87.67546238385856
636,42.05912553709192,-87.67543614850163
637,42.05912780020578,-87.6753858570826
638,42.05192942672864,-87.67571669463368
639,42.05190848991669,-87.6757696212571
640,42.051904457259674,-87.6757844407202
641,42.051914613351734,-87.67574514446734
642,42.05191456348905,-87.67574081140025
643,42.05192964049491,-87.6757438431784
644,42.051908538266176,-87.67568575769307
645,42.05189355842689,-87.67566563950085
646,42.0519212939475,-87.67568485252329
647,42.0518850855513,-87.67572519152098
648,42.059161699958686,-87.67373544131709
649,42.05919024986855,-87.67373514935731
650,42.05914648196163,-87.67372500463541
651,42.05913389071488,-87.67370299640056
652,42.059123501929506,-87.67374042466578
653,42.05915829166205,-87.67375605040256
654,42.05917652976823,-87.67369818530112
655,42.05918109413907,-87.67364528901481
656,42.05914638163489,-87.67364037550813
657,42.059132587953954,-87.67365364850015
658,42.05194842391133,-87.6758036771149
659,42.051956813607376,-87.67582024371475
660,42.0519418993427,-87.67582384814038
661,42.05194482943402,-87.6757203872933
662,42.051928300509374,-87.67572271298747
663,42.05192638878528,-87.67572456090522
664,42.05187916634245,-87.67576971654582
665,42.05183548513546,-87.67575472705407
666,42.05173096684522,-87.67576230954245
667,42.0516876613053,-87.67577280226993
668,42.0574627579836,-87.67698119428414
669,42.057456029526,-87.67697498654702
670,42.05744159565481,-87.67699701124323
671,42.05743861070619,-87.67698802333307
672,42.057449438874585,-87.67698178181722
673,42.05744486134125,-87.67697666157224
674,42.05746171401933,-87.67697761377909
675,42.05746002675085,-87.67715404957454
676,42.057458256137025,-87.67715406092911
677,42.057455678108816,-87.67715407746154
678,42.0514922,-87.6813065
679,42.0515161,-87.6813729
680,42.0514834,-87.6813772
681,42.0515605,-87.6813754
682,42.0515718,-87.6813693
683,42.0515478,-87.6813066
684,42.0515481,-87.6813968
685,42.0515227,-87.6813917
686,42.0514216,-87.6813373
687,42.0513814,-87.6812998
688,42.05331245664677,-87.67875592964918
689,42.05330610883108,-87.6787469680283
690,42.053304707776654,-87.67874699402411
691,42.05330170410908,-87.67874686199077
692,42.05329976448692,-87.67874651891809
693,42.05329701488529,-87.67874569899237
694,42.053298224937464,-87.67873739378291
695,42.053294272858516,-87.67870698134249
696,42.05328577590546,-87.67872326268447
697,42.05327207841899,-87.67874553508643
698,42.05146933909697,-87.67605246984184
699,42.05147319477243,-87.67602799468457
700,42.05147319477243,-87.67602799468457
701,42.05146393276942,-87.67601022504985
702,42.05143660776508,-87.67598440878808
703,42.05137026500148,-87.67584451482415
704,42.051328942218845,-87.67563890673935
705,42.05125090670032,-87.67546062365889
706,42.05114969521952,-87.67525342301249
707,42.05111461695474,-87.67506181270599
708,42.0607717009653,-87.67594895333767
709,42.06076834820403,-87.67594124198675
710,42.060807533601356,-87.67596580096304
711,42.06082890745444,-87.67599890948057
712,42.060871990436745,-87.6759699080956
713,42.06083997156663,-87.67593612902581
714,42.06084076784743,-87.67591048040211
715,42.06082132183207,-87.67591953285753
716,42.06053788777633,-87.67599564053833
717,42.060272013807726,-87.6760196127814
718,42.05347345214528,-87.67320019201159
719,42.05346733335597,-87.67320773572445
720,42.05346284903777,-87.67321150758087
721,42.05381397093052,-87.6734638410231
722,42.05381134725205,-87.67346167535263
723,42.05381127400036,-87.67346161488823
724,42.05381158273612,-87.67346186972887
725,42.0538115208977,-87.67346181868541
726,42.05381230019585,-87.67346246194373
727,42.05395450327482,-87.67361763210559
728,42.05343891870422,-87.67497430563688
729,42.053411216514235,-87.67499433838546
730,42.053424962835436,-87.67501261093437
731,42.05341943077934,-87.6749701146853
732,42.05346092120004,-87.67494220294773
733,42.05345807135296,-87.67493298285424
734,42.05344281628919,-87.67491982326626
735,42.053441349456136,-87.67491973944723
736,42.05348606690956,-87.67487950631201
737,42.05354109410388,-87.67481572002887
738,42.05918536433444,-87.67646581707045
739,42.05919886968493,-87.67645604562816
740,42.0591687653982,-87.67646244145486
741,42.059170973457235,-87.67646718502924
742,42.059201711634465,-87.67654292410069
743,42.05930108499708,-87.67659305494772
744,42.05935422046958,-87.67656178659277
745,42.059464503939154,-87.67637919553333
746,42.05939521999753,-87.67645131975227
747,42.05944412554829,-87.67581132183358
748,42.05359054733259,-87.67324972905934
749,42.053596917579,-87.67326934271276
